Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,SolRad_gridMet_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Area_ac,PrecipVol_AF,Inflow_minus_precip_AF,Precip_in_allzeros,Tw_target_degF
3/20/2010,7673,15219.17355,2665,5285.950413,2665,5285.950413,0,0,47.57377898,5,1,0,0,0,0,0,1.222083333,33.2290558,13.90833333,57.035,269.4166667,256.2,0,0,4.804592426,232,3746333,48.26191256,26268.7,0,15219.17355,0,48.31413477
3/21/2010,7899,15667.43802,3062,6073.38843,3062,6073.38843,0,0,47.57653846,5,1,0,0,0,0,0,1.0075,1.376460009,12.54583333,54.5825,207.2916667,229.8,0.075,0.002952756,5.532542213,54,3755821,48.24324693,26311.75527,6.474349231,15660.96367,0,48.36752223
3/22/2010,6939,13763.30579,3343,6630.743802,3343,6630.743802,0,0,47.60231179,5,1,0,0,0,0,0,3.624166667,332.9408901,13.75,56.75,320.9166667,267.9,0,0,-0.286774217,8,3762937,48.59740721,26344.04673,0,13763.30579,0,48.55635137
3/23/2010,7886,15641.65289,3252,6450.247934,3252,6450.247934,0,0,47.82918183,5,1,0,0,0,0,0,3.194583333,275.6463189,16.2,61.16,317.25,272.5,0,0,-1.992665467,101,3771928,48.82839997,26384.7129,0,15641.65289,0,48.65936737
3/24/2010,8511,16881.32231,2944,5839.338843,2944,5839.338843,0,0,48.19317788,5,1,0,0,0,0,0,3.933333333,2281.483309,13.35833333,56.045,298.3333333,247.5,0.175,0.006889764,3.83878445,225,3782524,48.55229492,26432.5529,15.17617047,16866.14614,0,48.50453898
3/25/2010,7964,15796.36364,3055,6059.504132,3055,6059.504132,0,0,48.21759896,5,1,0,0,0,0,0,4.422638889,790.9417553,9.8625,49.7525,135.2916667,150.3,2.074,0.081653543,5.729357899,101,3792060,48.13292205,26475.6071,180.1522609,15616.21138,0,48.27490112
3/26/2010,7542,14959.33884,2762,5478.347107,2762,5478.347107,0,0,48.04960258,5,1,0,0,0,0,0,0.7925,1.005154204,8.870833333,47.9675,327.5,206.6,0,0,0.86122653,109,3801325,48.13948639,26518.35854,0,14959.33884,0,48.26268613
3/27/2010,7116,14114.38017,2743,5440.661157,2743,5440.661157,0,0,47.9911691,5,1,0,0,0,0,0,1.6725,80.76363965,13.1125,55.6025,324.2083333,273.3,0,0,1.726088356,102,3809796,48.51564996,26557.49731,0,14114.38017,0,48.30322087
3/28/2010,6598,13086.94215,2477,4913.057851,2477,4913.057851,0,0,48.20011171,5,1,0,0,0,0,0,1.070416667,1.315989183,12.40416667,54.3275,133.6666667,222.9,0.479,0.018858268,6.666398331,117,3817737,48.25452625,26594.18731,41.79335867,13045.14879,0,48.25608443
3/29/2010,9965,19765.28926,2640,5236.363636,2640,5236.363636,0,0,48.41071595,5,1,0,0,0,0,0,8.912013889,8279.471396,14.40972222,57.9375,128.9583333,107.9,2.480333333,0.097650919,7.555721945,86,3832095,47.99807708,26660.22484,216.9496205,19548.33964,0,48.11184287
3/30/2010,12590,24971.90083,2992,5934.545455,2992,5934.545455,0,0,47.87690092,5,1,0,0,0,0,0,5.344583333,1186.105253,10.54166667,50.975,268.9583333,204.1,0.075,0.002952756,1.178752936,63,3851008,48.08292529,26747.05817,6.581461164,24965.31937,0,48.0587193
3/31/2010,12076,23952.39669,3057,6063.471074,3057,6063.471074,0,0,47.77143806,5,1,0,0,0,0,0,2.229166667,68.12908856,7.983333333,46.37,197.25,227.6,0.025,0.000984252,1.777589825,126,3868648,48.09515554,26827.77699,2.200441026,23950.19625,0,48.16521469
4/1/2010,10081,19995.3719,2707,5369.256198,2707,5369.256198,0,0,47.14246232,5,1,0,0,0,0,0,1.221666667,36.71924677,9.9875,49.9775,307.0833333,176.6,0,0,-0.522242061,71,3883133,48.31756324,26893.81909,0,19995.3719,0,48.18313656
4/2/2010,11526,22861.4876,2665,5285.950413,2665,5285.950413,0,0,46.44157244,5,1,0,0,0,0,0,3.472638889,881.7459876,7.351388889,45.2325,55.29166667,101.1,12.774,0.502913386,3.232728671,56,3900597,48.13669091,26973.29354,1130.435865,21731.05174,0,48.19589807
4/3/2010,9526,18894.54545,2380,4720.661157,2380,4720.661157,0,0,45.93900602,5,1,0,0,0,0,0,1.124583333,1.44444982,6.877083333,44.37875,211.7916667,190,0.025,0.000984252,0.560877903,72,3914629,48.13344007,27036.67724,2.217575233,18892.32788,0,48.16648872
4/4/2010,12475,24743.80165,3176,6299.504132,3176,6299.504132,0,0,45.95130072,5,1,0,0,0,0,0,4.9985,3534.326954,6.911944444,44.4415,72,176.9,17.68406667,0.696223097,3.877944122,32,3933011,48.22933518,27119.76726,1573.450696,23170.35096,0,48.25804854
4/5/2010,11262,22337.85124,3148,6243.966942,3148,6243.966942,0,0,45.5906586,5,1,0,0,0,0,0,2.534166667,313.8630671,7.079166667,44.7425,302.375,221.8,0.125,0.00492126,2.616728834,48,3949009,48.41137037,27192.16792,11.15164367,22326.6996,0,48.35531576
4/6/2010,9051,17952.39669,3398,6739.834711,3398,6739.834711,0,0,45.89858242,5,1,0,0,0,0,0,1.478333333,1.931194482,9.458333333,49.025,364.3333333,192.1,0,0,1.608528989,32,3960159,48.42524172,27242.37612,0,17952.39669,0,48.48588289
4/7/2010,9643,19126.61157,2509,4976.528926,2509,4976.528926,0,0,46.722708,5,1,0,0,0,0,0,3.279583333,255.0658671,16.11666667,61.01,365.4583333,288.3,0,0,2.732297988,128,3974055,48.62103657,27304.74926,0,19126.61157,0,48.67847679
4/8/2010,9231,18309.42149,2371,4702.809917,2371,4702.809917,0,0,46.76682648,5,1,0,0,0,0,0,3.879583333,926.8810873,13.18333333,55.73,359.625,274.9,0,0,0.713287421,113,3987438,48.98915209,27364.67612,0,18309.42149,0,48.90468164
4/9/2010,9579,18999.66942,2712,5379.173554,2712,5379.173554,0,0,46.62187753,5,1,0,0,0,0,0,5.337916667,1114.807544,14.975,58.955,360.7083333,298.6,0,0,-5.150894939,242,4000578,49.10385627,27423.38012,0,18999.66942,0,48.92346874
4/10/2010,9528,18898.5124,2834,5621.157025,2834,5621.157025,0,0,46.94850902,5,1,0,0,0,0,0,4.115,2700.091885,11.9125,53.4425,152.5,159.7,0.025,0.000984252,4.172045443,194,4013470,48.67739785,27480.86089,2.254007619,18896.25839,0,48.68492276
4/11/2010,12269,24335.20661,2955,5861.157025,2955,5861.157025,0,0,46.72351306,5,1,0,0,0,0,0,2.539722222,176.6546776,9.549305556,49.18875,48.54166667,172.8,15.99166667,0.629593176,6.42492051,24,4031897,48.27351416,27562.79887,1446.112506,22889.09411,0,48.63122224
4/12/2010,20237,40139.50413,2789,5531.900826,2789,5531.900826,0,0,44.96025343,5,1,0,0,0,0,0,6.242326389,4457.942401,9.149652778,48.469375,133.5833333,183.2,15.636,0.615590551,6.830696072,33,4066440,48.94275472,27716.04836,1421.811457,38717.69267,0,48.5598303
4/13/2010,18139,35978.18182,2528,5014.214876,2528,5014.214876,0,0,46.8809164,5,1,0,0,0,0,0,2.398041667,94.60860647,10.84847222,51.52725,243.875,165.9,1.7595,0.069271654,7.170757943,57,4097291,48.46322201,27855.24303,160.7982287,35817.38359,0,48.43396529
4/14/2010,16604,32933.55372,671,1330.909091,671,1330.909091,0,0,47.12077511,5,1,0,0,0,0,0,1.523472222,45.82931837,9.539583333,49.17125,124.4166667,173.2,12.47925,0.491309055,7.145873758,16,4128863,47.89591915,27996.94203,1146.262595,31787.29112,0,48.22335946
4/15/2010,15004,29760,666,1320.991736,666,1320.991736,0,0,47.36487373,5,1,0,0,0,0,0,1.070833333,1.348759302,12.25,54.05,367.2083333,285.5,0,0,4.490661483,41,4157221,48.31093721,28123.59876,0,29760,0,48.19818907
4/16/2010,13191,26163.96694,1942,3851.900826,1942,3851.900826,0,0,47.8589646,5,1,0,0,0,0,0,1.521666667,67.22317421,13.77083333,56.7875,322.625,243.6,0,0,7.172084737,166,4179205,48.38771084,28221.34397,0,26163.96694,0,48.41869566
4/17/2010,13818,27407.60331,2097,4159.338843,2097,4159.338843,0,0,48.8281175,5,1,0,0,0,0,0,0.750416667,0.961412488,14.77,58.586,362.4166667,276.2,0,0,7.706692982,167,4202122,48.55743894,28322.55877,0,27407.60331,0,48.4728203
4/18/2010,12368,24531.57025,1665,3302.479339,1665,3302.479339,0,0,49.10631645,5,1,0,0,0,0,0,1.114166667,1.499203218,16.66666667,62,387.6666667,316.7,0,0,5.586760171,100,4223154,48.47331111,28415.64588,0,24531.57025,0,48.51667518
4/19/2010,12169,24136.8595,2004,3974.876033,2004,3974.876033,0,0,49.46179818,5,1,0,0,0,0,0,2.97875,505.8014706,15.71666667,60.29,253.2916667,175.2,0,0,6.385192789,251,4242819,48.5192755,28502.30402,0,24136.8595,0,48.57211855
4/20/2010,14992,29736.19835,2169,4302.14876,2169,4302.14876,0,0,49.20234012,5,1,0,0,0,0,0,2.116875,90.96559273,10.23333333,50.42,125.1666667,208.8,26.741,1.052795276,7.064809499,135,4267986,48.72376904,28612.65835,2510.272628,27225.92572,0,48.62503043
4/21/2010,10181,20193.71901,3170,6287.603306,3170,6287.603306,0,0,48.5538668,5,3,0,0,0,0,0,3.407916667,439.4290018,11.64166667,52.955,290.4583333,136.8,0.425,0.016732283,2.995911036,67,4281760,48.63204675,28672.85,39.98018783,20153.73882,0,48.88230082
4/22/2010,9811,19459.83471,4256,8441.652893,4255,8439.669421,1,1.983471074,49.03135161,5,3,0,0,1,0,0,3.975416667,390.9825933,16.75,62.15,384.625,323,0,0,0.665240738,194,4292393,49.29108668,28719.248,0,19459.83471,0,49.06534265
4/23/2010,10377,20582.47934,5327,10565.95041,5327,10565.95041,0,0,49.91351989,5,3,0,0,0,0,0,1.372083333,28.82394201,16.13291667,61.03925,394.9583333,331.5,0,0,7.509551488,254,4301905,49.27289451,28760.62891,0,20582.47934,0,48.86971067
4/24/2010,9104,18057.52066,5755,11414.87603,5755,11414.87603,0,0,50.11272579,5,3,0,0,0,0,0,0.792916667,1.003396994,16.27916667,61.3025,398.5833333,331.9,0,0,5.839243054,152,4308247,48.04515081,28788.21909,0,18057.52066,0,48.47276777
4/25/2010,9554,18950.08264,5522,10952.72727,5522,10952.72727,0,0,50.56958634,5,3,0,0,0,0,0,1.778333333,12.93080449,18.45416667,65.2175,405.625,337.9,0,0,1.695310317,254,4315741,48.10025798,28820.82091,0,18950.08264,0,48.07454583
4/26/2010,9328,18501.81818,5075,10066.1157,5075,10066.1157,0,0,51.08325489,5,1,0,0,0,0,0,1.950416667,459.3944323,15.15833333,59.285,195.9583333,246,0.1,0.003937008,6.772512967,170,4323840,48.0782287,28855.93322,9.467169692,18492.35101,0,48.34670675
4/27/2010,16791,33304.46281,5798,11500.16529,5798,11500.16529,0,0,50.30019881,5,1,0,0,0,0,0,8.693055556,8097.157728,13.25972222,55.8675,299.0833333,175,1.191,0.046889764,5.545803757,43,4345559,48.86163356,28949.98539,113.121498,33191.34131,0,48.60668459
4/28/2010,14690,29137.19008,5713,11331.57025,5713,11331.57025,0,0,49.04597112,5,1,0,0,0,0,0,3.022083333,161.4730611,9.2375,48.6275,238.0833333,253.5,5.837,0.22980315,3.562958745,77,4363213,48.88019152,29007.92738,555.509423,28581.68066,0,49.12258414
4/29/2010,13239,26259.17355,5301,10514.38017,5163,10240.66116,138,273.7190083,49.2432785,5,3,0,0,1,0,0,1.629583333,23.27099666,10.10416667,50.1875,364.4583333,255.6,0.175,0.006889764,1.253325911,51,4378856,49.62592734,29058.07239,16.68360455,26242.48995,0,49.53990588
4/30/2010,11940,23682.64463,5862,11627.10744,5862,11627.10744,0,0,49.42086832,5,3,0,0,0,0,0,3.772916667,451.3175623,13.775,56.795,414,314.1,0,0,-1.755836098,69,4390774,50.11359878,29096.14158,0,23682.64463,0,49.75108782
5/1/2010,9999,19832.72727,7121,14124.29752,7121,14124.29752,0,0,49.76985466,5,3,0,0,0,0,0,2.056666667,78.43681979,17.69583333,63.8525,410,323.2,0,0,1.983604508,386,4395716,49.51373733,29111.92761,0,19832.72727,0,49.36607553
5/2/2010,11564,22936.8595,7038,13959.66942,7038,13959.66942,0,0,50.37333871,2,3,0,0,0,0,0,3.15125,269.7105624,18.47916667,65.2625,413.5833333,333.7,0,0,0.03867459,129,4404437,48.47089049,29139.78476,0,22936.8595,0,48.77598713
5/3/2010,10498,20822.47934,6854,13594.71074,6854,13594.71074,0,0,50.73433057,2,3,0,0,0,0,0,2.539375,401.1977881,18.42916667,65.1725,360.25,322.7,0,0,5.784696477,258,4411153,48.34333356,29161.14254,0,20822.47934,0,48.45471662
5/4/2010,10281,20392.06612,6359,12612.89256,6359,12612.89256,0,0,50.41522319,2,3,0,0,0,0,0,3.986666667,538.3522533,17.35833333,63.245,420.4166667,346.2,0,0,-4.577934228,241,4418454,48.54992582,29184.35603,0,20392.06612,0,48.46890517
5/5/2010,10268,20366.28099,6025,11950.41322,5775,11454.54545,250,495.8677686,50.49589871,5,1,0,0,1,0,0,5.080416667,1302.579434,14.39583333,57.9125,420.6666667,356.5,0,0,-9.168151001,267,4426340,48.51345614,29209.42953,0,20366.28099,0,48.63324373
5/6/2010,9314,18474.04959,6829,13545.12397,6829,13545.12397,0,0,50.24329973,5,1,0,0,0,0,0,4.693333333,1124.733584,15.11666667,59.21,429.4166667,359.7,0,0,-5.96942267,129,4431013,48.83634924,29224.2873,0,18474.04959,0,48.94185147
5/7/2010,9265,18376.8595,7386,14649.91736,7386,14649.91736,0,0,50.5618023,5,1,0,0,0,0,0,1.672083333,64.10911083,16.1625,61.0925,413.9583333,288.4,0,0,-1.78673516,259,4434226,49.47574903,29234.49883,0,18376.8595,0,49.45071519
5/8/2010,9368,18581.15702,6909,13703.80165,6909,13703.80165,0,0,51.1133805,5,1,0,0,0,0,0,1.865833333,82.13199998,16.68333333,62.03,380.9583333,301.7,0.762,0.03,4.008541741,388,4438334,50.04004731,29247.50142,73.11875356,18508.03827,0,49.85553428
5/9/2010,8869,17591.40496,6625,13140.49587,6625,13140.49587,0,0,51.25980337,5,1,0,0,0,0,0,3.129513889,202.3622629,14.66180556,58.39125,262.5833333,261.3,0.608,0.023937008,7.61182283,173,4442441,50.05080651,29260.50085,58.36740328,17533.03756,0,49.98760707
5/10/2010,11550,22909.09091,6948,13781.15702,6948,13781.15702,0,0,50.82634924,5,1,0,0,0,0,0,4.857590278,2223.353827,10.95763889,51.72375,212.5416667,180.6,6.8691,0.270437008,6.372123391,17,4451535,49.8719674,29289.28508,660.0755517,22249.01536,0,50.05093133
5/11/2010,10496,20818.5124,6633,13156.36364,6633,13156.36364,0,0,50.84156115,5,1,0,0,0,0,0,1.200833333,1.626994138,13.57166667,56.429,426.2083333,326.5,0,0,3.637439559,17,4459163,50.23002009,29313.42914,0,20818.5124,0,50.22383628
5/12/2010,9316,18478.01653,6241,12378.84298,6241,12378.84298,0,0,51.39244541,5,1,0,0,0,0,0,3.70875,442.6136168,19.15416667,66.4775,410.125,340.8,0,0,3.127354497,113,4465038,50.56952136,29331.99899,0,18478.01653,0,50.44770157
5/13/2010,9472,18787.43802,6396,12686.28099,6396,12686.28099,0,0,51.87566504,5,1,0,0,0,0,0,2.015,19.12477682,21.2,70.16,427.125,350.1,0,0,3.451295351,104,4470933,50.54356327,29350.57231,0,18787.43802,0,50.53314381
5/14/2010,10311,20451.57025,7115,14112.39669,7115,14112.39669,0,0,52.19635635,5,1,0,0,0,0,0,1.520833333,2.053756246,20.49166667,68.885,427.9166667,356.4,0,0,6.709325447,521,4476238,50.48634679,29367.28672,0,20451.57025,0,50.51547527
5/15/2010,10270,20370.24793,7737,15346.1157,7737,15346.1157,0,0,52.55076333,5,1,0,0,0,0,0,1.6075,29.11352242,20.9,69.62,398.4166667,344.9,0,0,8.393456198,156,4480953,50.51651575,29382.14223,0,20370.24793,0,50.45398424
5/16/2010,9276,18398.67769,7975,15818.18182,7975,15818.18182,0,0,52.55421957,5,1,0,0,0,0,0,1.543333333,110.2013861,20.99166667,69.785,362.0833333,312.5,0,0,8.204571115,261,4483016,50.35909019,29388.6421,0,18398.67769,0,50.24697555
5/17/2010,7735,15342.14876,7500,14876.03306,7500,14876.03306,0,0,52.32444103,5,1,0,0,0,0,0,4.370625,867.0033119,15.245,59.441,233.4166667,225,1.704,0.067086614,7.6056867,235,4483016,49.8653207,29388.6421,164.2987078,15177.85005,0,50.09981002
5/18/2010,13178,26138.18182,7195,14271.07438,7195,14271.07438,0,0,51.75720015,5,1,0,0,0,0,0,2.829861111,144.1404288,15.77986111,60.40375,261.7916667,207,0.558,0.021968504,9.666679878,35,4494814,50.07501916,29425.78462,53.87003877,26084.31178,0,50.07724638
5/19/2010,9221,18289.58678,7256,14392.06612,7256,14392.06612,0,0,51.62902601,5,1,0,0,0,0,0,3.829305556,1237.400204,14.44305556,57.9975,136.4166667,124.4,3.219,0.126732283,9.907410919,174,4498367,50.29139929,29436.92873,310.8840997,17978.70268,0,50.17996325
5/20/2010,9102,18053.55372,6802,13491.57025,6802,13491.57025,0,0,51.58580917,5,1,0,0,0,0,0,1.929166667,37.79461485,14.40833333,57.935,443.6666667,368.3,0,0,0.982225115,61,4502808,50.17347129,29450.85808,0,18053.55372,0,50.22451907
5/21/2010,8969,17789.75207,7250,14380.16529,7250,14380.16529,0,0,51.62592986,5,1,0,0,0,0,0,2.765208333,269.9096417,12.07083333,53.7275,335.0833333,302.9,0.275,0.010826772,0.555865601,227,4505768,50.20868663,29460.14223,26.57985273,17763.17221,0,50.28312693
5/22/2010,8913,17678.67769,7923,15715.04132,7923,15715.04132,0,0,51.18768598,5,1,0,0,0,0,0,1.265,63.75206545,9.6625,49.3925,375.7916667,288,0,0,-0.120413252,244,4507248,50.46722287,29464.7843,0,17678.67769,0,50.61247423
5/23/2010,7012,13908.09917,8224,16312.06612,8224,16312.06612,0,0,51.03026953,5,1,0,0,0,0,0,2.957916667,115.1049004,14.42916667,57.9725,429.0416667,336.8,0,0,-0.556815121,131,4504584,51.16151318,29456.42857,0,13908.09917,0,50.94722051
5/24/2010,8272,16407.27273,8011,15889.58678,8011,15889.58678,0,0,52.01912013,5,1,0,0,0,0,0,3.25875,422.1536762,14.64583333,58.3625,294.3333333,152.1,0,0,3.614411257,261,4504584,51.21292547,29456.42857,0,16407.27273,0,51.50082347
5/25/2010,9459,18761.65289,8187,16238.67769,8187,16238.67769,0,0,51.84415269,5,1,0,0,0,0,0,3.200347222,731.5829296,13.09305556,55.5675,156.5,150.5,4.2785,0.168444882,8.245083531,78,4506952,52.12803177,29463.85589,413.5863104,18348.06658,0,51.84833746
5/26/2010,9634,19108.76033,9827,19491.57025,9827,19491.57025,0,0,50.9354036,5,1,0,0,0,0,0,3.788611111,605.9874178,13.69270833,56.646875,289.2916667,269,0.05,0.001968504,7.252889396,105,4506360,52.20405514,29461.99906,4.833005095,19103.92733,0,52.26588725
5/27/2010,9896,19628.42975,9554,18950.08264,9554,18950.08264,0,0,50.69294786,5,1,0,0,0,0,0,2.882916667,205.3310288,10.525,50.945,122,236.9,9.61375,0.378494094,7.531878428,44,4506952,52.46557484,29463.85589,929.3246212,18699.10513,0,52.48693606
5/28/2010,8834,17521.98347,10888,21596.03306,10888,21596.03306,0,0,51.01017472,5,1,0,0,0,0,0,0.690625,0.828622509,13.96458333,57.13625,383.2916667,280.8,1.5,0.059055118,7.359691133,35,4502808,52.7911782,29450.85808,144.9353252,17377.04815,0,52.93167419
5/29/2010,7991,15849.91736,13644,27062.47934,13644,27062.47934,0,0,51.56373993,5,1,0,0,0,0,0,3.429583333,345.4667198,19.26666667,66.68,449.375,374.8,0,0,3.189950644,165,4491268,53.53826953,29414.6416,0,15849.91736,0,53.31756207
5/30/2010,7624,15121.98347,14591,28940.82645,13524,26824.46281,1067,2116.363636,52.49659614,5,1,0,0,1,0,0,2.872083333,108.89143,22.9625,73.3325,409.4166667,325.1,0,0,4.447707729,165,4477122,53.62323849,29370.07193,0,15121.98347,0,52.92166428
5/31/2010,8387,16635.3719,14367,28496.52893,13836,27443.30579,531,1053.22314,52.81034157,2,3,0,0,1,0,0,1.778333333,116.2301926,21.525,70.745,251,207,0.025,0.000984252,10.59743659,260,4464744,51.60348483,29331.07269,2.405763836,16632.96614,0,51.43389255
6/1/2010,7798,15467.10744,9594,19029.42149,9594,19029.42149,0,0,52.94526576,2,3,0,0,0,0,0,2.808333333,78.91008398,21.075,69.935,366.625,243,0,0,12.34915927,130,4460923,49.07495434,29318.99987,0,15467.10744,0,50.07280563
6/2/2010,9183,18214.21488,13804,27379.83471,13804,27379.83471,0,0,52.75624631,2,3,0,0,0,0,0,2.057083333,122.5453531,20.57083333,69.0275,157.25,156.8,0.1,0.003937008,14.48217126,112,4451535,49.53997773,29289.28508,9.609345499,18204.60553,0,49.45658066
6/3/2010,9150,18148.76033,14536,28831.73554,14536,28831.73554,0,0,52.23396025,2,3,0,0,0,0,0,1.22925,1.660864805,18.48027778,65.2645,164.1666667,149.9,3.697933333,0.145587927,15.12000135,86,4440681,49.75480991,29254.93012,354.9303847,17793.82995,0,49.66579805
6/4/2010,11840,23484.29752,15147,30043.63636,15147,30043.63636,0,0,51.50507637,2,3,0,0,0,0,0,5.780138889,2051.455485,20.44583333,68.8025,175.625,153.7,0.454,0.017874016,14.6600399,95,4433933,49.7026065,29233.57143,43.54344301,23440.75408,0,49.72439569
6/5/2010,13277,26334.54545,14282,28327.93388,14282,28327.93388,0,0,51.83303952,2,3,0,0,0,0,0,1.724583333,2.250632944,21.84375,71.31875,272.2083333,232.6,0,0,14.15193718,26,4431889,49.71577066,29227.07254,0,26334.54545,0,49.68598614
6/6/2010,11773,23351.40496,13411,26600.33058,13411,26600.33058,0,0,52.84774127,2,3,0,0,0,0,0,2.03625,29.70964341,23.19583333,73.7525,325.375,277.4,0,0,12.93769181,129,4428384,49.63958125,29215.92841,0,23351.40496,0,49.64319128
6/7/2010,10954,21726.94215,13727,27227.10744,13727,27227.10744,0,0,53.33552752,2,3,0,0,0,0,0,2.529583333,69.97666744,25.23333333,77.42,450.125,341.6,0,0,6.539392119,172,4422543,49.57422192,29197.35698,0,21726.94215,0,49.53288913
6/8/2010,10094,20021.15702,12062,23924.6281,12062,23924.6281,0,0,53.67431897,2,3,0,0,0,0,0,3.107083333,401.1588689,23.475,74.255,390.5833333,346,0,0,10.48121394,241,4418162,49.38486423,29183.42762,0,20021.15702,0,49.24518949
6/9/2010,10519,20864.13223,10555,20935.53719,10555,20935.53719,0,0,53.98976717,2,3,0,0,0,0,0,5.422083333,1543.387883,22.3125,72.1625,388.25,324,0,0,7.527180814,258,4417578,48.77648231,29181.57079,0,20864.13223,0,48.90180617
6/10/2010,9874,19584.79339,10630,21084.29752,10630,21084.29752,0,0,54.11077747,1,4,0,0,0,0,0,4.372083333,496.0227766,19.775,67.595,441.0833333,310.8,0,0,1.821192766,275,4415534,48.54407197,29175.07191,0,19584.79339,0,48.64270644
6/11/2010,8520,16899.17355,9440,18723.96694,9440,18723.96694,0,0,54.52671333,1,4,0,0,0,0,0,5.444583333,1340.078307,22.15416667,71.8775,455.9583333,370.1,0,0,2.18506643,258,4413197,48.60756503,29167.64143,0,16899.17355,0,48.54408669
6/12/2010,8963,17777.85124,10646,21116.03306,10646,21116.03306,0,0,55.23529255,1,4,0,0,0,0,0,3.622916667,596.5883234,25.1875,77.3375,459.25,369.6,0,0,4.285563145,378,4409109,48.48062308,29154.64365,0,17777.85124,0,48.56174295
6/13/2010,8664,17184.79339,10200,20231.40496,10200,20231.40496,0,0,55.70727137,1,4,0,0,0,0,0,2.67875,122.9400807,27.75416667,81.9575,463.2083333,367.4,0,0,5.140475074,378,4405312,48.59704075,29142.57111,0,17184.79339,0,48.58950159
6/14/2010,8541,16940.82645,10837,21494.87603,10837,21494.87603,0,0,56.12416345,1,4,0,0,0,0,0,2.271666667,151.5653879,26.59583333,79.8725,443.75,365.5,0,0,9.550215262,343,4400077,48.69084095,29125.85778,0,16940.82645,0,48.6695798
6/15/2010,7803,15477.02479,10158,20148.09917,10158,20148.09917,0,0,55.96101652,1,4,0,0,0,0,0,4.243333333,658.0156984,25.64583333,78.1625,454.9166667,371.4,0,0,-0.126662918,283,4394844,48.7208577,29109.14222,0,15477.02479,0,48.69099629
6/16/2010,7959,15786.44628,9298,18442.31405,9298,18442.31405,0,0,55.82445235,1,4,0,0,0,0,0,4.3725,589.7306494,21.24583333,70.2425,461.3333333,374.7,0,0,-2.416795587,420,4391356,48.66129021,29098.00064,0,15786.44628,0,48.58662327
6/17/2010,6727,13342.80992,10031,19896.19835,10031,19896.19835,0,0,56.0406077,1,4,0,0,0,0,0,2.82875,147.6752674,22.4875,72.4775,458.7916667,367.4,0,0,1.040935863,214,4384379,48.37772191,29075.71429,0,13342.80992,0,48.45295364
6/18/2010,6573,13037.35537,9566,18973.8843,9566,18973.8843,0,0,56.41805563,0,5,0,0,0,0,0,2.930416667,384.3434524,22.17833333,71.921,425.5416667,361.4,0,0,5.751276257,231,4377984,48.31984881,29055.28699,0,13037.35537,0,48.3703801
6/19/2010,6252,12400.66116,9220,18287.60331,9220,18287.60331,0,0,56.75378252,0,5,0,0,0,0,0,3.944166667,466.3420752,19.90416667,67.8275,411.5833333,368.8,0,0,8.628639804,393,4371317,48.41356958,29033.92905,0,12400.66116,0,48.43792461
6/20/2010,5292,10496.52893,9199,18245.95041,9199,18245.95041,0,0,56.60383002,0,5,0,0,0,0,0,3.194583333,114.498821,22.22916667,72.0125,432.75,371.9,0,0,3.281990351,179,4363213,48.58035545,29007.92738,0,10496.52893,0,48.46928411
6/21/2010,6520,12932.2314,9226,18299.50413,9226,18299.50413,0,0,57.51023963,0,5,0,0,0,0,0,4.35125,780.9446443,25.4125,77.7425,456.625,370.2,0,0,4.67281676,358,4357136,48.4139273,28988.42934,0,12932.2314,0,48.45143452
6/22/2010,5952,11805.61983,9044,17938.5124,9044,17938.5124,0,0,57.70415051,0,5,0,0,0,0,0,0.964583333,1.258786211,25.04583333,77.0825,368.4166667,359.4,0,0,8.521766665,264,4350479,48.36002081,28967.07037,0,11805.61983,0,48.41925083
6/23/2010,6078,12055.53719,9764,19366.61157,9764,19366.61157,0,0,58.03671052,0,5,0,0,0,0,0,1.950416667,146.7380397,27.6875,81.8375,421.7083333,350.9,0,0,10.40646715,255,4342663,48.48380439,28937.44452,0,12055.53719,0,48.48174065
6/24/2010,5804,11512.06612,9963,19761.32231,9963,19761.32231,0,0,58.60786223,0,5,0,0,0,0,0,1.886666667,116.4750067,26.20833333,79.175,343.4166667,342,0,0,11.34028737,221,4333975,48.60139675,28899.82192,0,11512.06612,0,48.5468645
6/25/2010,6152,12202.31405,9443,18729.91736,9443,18729.91736,0,0,59.33250147,0,5,0,0,0,0,0,1.993333333,54.09226876,24.25416667,75.6575,441.5833333,359.3,0,0,11.31633762,212,4327026,48.55539235,28869.72991,0,12202.31405,0,48.56792676
6/26/2010,5472,10853.55372,9306,18458.18182,9306,18458.18182,0,0,59.74780347,0,5,0,0,0,0,0,3.258333333,233.5848934,29.49583333,85.0925,459.0416667,364.9,0,0,9.26084134,254,4318917,48.54699119,28834.61461,0,10853.55372,0,48.54304641
