Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Stage_ft,Tw_Temp_degF,Area_ac
2013-08-19,7898,15665.45455,243,481.9834711,2210820,969.72,52.05111347,18365.16907
2013-08-20,8472,16803.96694,188,372.892562,2198728,969.17,51.84769285,18298.50763
2013-08-21,8078,16022.47934,80,158.677686,2188853,968.51,51.99025862,18243.96817
2013-08-22,7833,15536.52893,171,339.1735537,2178667,967.97,52.5,18187.40728
2013-08-23,7253,14386.1157,144,285.6198347,2168678,967.41,52.5,18131.85788
2013-08-24,7240,14360.33058,160,317.3553719,2160179,966.86,52.5,18084.38793
2013-08-25,7561,14997.02479,159,315.3719008,2152228,966.39,52.5,18039.94916
2013-08-26,8136,16137.52066,159,315.3719008,2145756,965.95,53.06296555,18003.58758
2013-08-27,7117,14116.36364,132,261.8181818,2136408,965.59,50.51494654,17951.06781
2013-08-28,6591,13073.05785,184,364.9586777,2128180,965.07,50.8046198,17904.61045
2013-08-29,7295,14469.42149,157,311.4049587,2115857,964.61,51.44848975,17834.9225
2013-08-30,6261,12418.5124,157,311.4049587,2107506,963.92,51.31154358,17787.45227
2013-08-31,5175,10264.46281,172,341.1570248,2101287,963.45,50.69780126,17752.10114
2013-09-01,5883,11668.76033,156,309.4214876,2093327,963.1,51.62333952,17706.64857
2013-09-02,5568,11043.96694,156,309.4214876,2087498,962.65,51.29527114,17673.32114
2013-09-03,5599,11105.45455,145,287.6033058,2082198,962.32,51.53973282,17643.01828
2013-09-04,6269,12434.38017,93,184.4628099,2073065,962.02,50.91032268,17590.5
2013-09-05,6152,12202.31405,186,368.9256198,2065514,961.5,51.03009519,17547.06885
2013-09-06,5986,11873.05785,129,255.8677686,2057652,961.07,51.24688343,17501.62162
2013-09-07,6200,12297.52066,103,204.2975207,2049098,960.62,51.13563554,17452.12838
2013-09-08,6243,12382.80992,148,293.553719,2040548,960.13,51.67786129,17404.29755
2013-09-09,6453,12799.33884,168,333.2231405,2032522,959.64,51.60384015,17359.95399
2013-09-10,6227,12351.07438,168,333.2231405,2026606,959.18,51.57948913,17327.17622
2013-09-11,6021,11942.47934,92,182.4793388,2020015,958.84,50.79377354,17290.54267
2013-09-12,5907,11716.36364,218,432.3966942,2013598,958.46,51.04073579,17254.87622
2013-09-13,6779,13445.95041,101,200.3305785,2006003,958.09,51.29128953,17212.46196
2013-09-14,6376,12646.61157,116,230.0826446,1998934,957.65,52.11104572,17172.93689
2013-09-15,5822,11547.7686,76,150.7438017,1993596,957.24,51.73770974,17143.04969
2013-09-16,6294,12483.96694,116,230.0826446,1984857,956.93,51.80955776,17093.89059
2013-09-17,5760,11424.79339,156,309.4214876,1978344,956.42,51.27536483,17057.2533
2013-09-18,7013,13910.08264,60,119.0082645,1969824,956.04,51.53973504,17009.05442
2013-09-19,6872,13630.41322,210,416.5289256,1961819,955.54,52.08455951,16963.74664
2013-09-20,6248,12392.72727,124,245.9504132,1954870,955.07,52.21914136,16924.22138
2013-09-21,6226,12349.09091,134,265.785124,1949622,954.66,52.12593877,16894.34085
2013-09-22,5956,11813.55372,50,99.17355372,1944035,954.35,52.46519282,16862.53016
2013-09-23,5603,11113.38843,74,146.7768595,1939152,954.02,52.50613075,16834.57103
2013-09-24,5676,11258.18182,59,117.0247934,1933599,953.73,53.06080074,16802.76229
2013-09-25,5708,11321.65289,69,136.8595041,1928213,953.4,52.80636469,16771.91017
2013-09-26,6017,11934.54545,128,253.8842975,1923187,953.08,52.85067933,16742.99039
2013-09-27,5444,10798.01653,74,146.7768595,1918504,952.78,52.58735933,16716
2013-09-28,5647,11200.66116,93,184.4628099,1912984,952.5,53.13504439,16684.18558
2013-09-29,5697,11299.83471,73,144.7933884,1908977,952.17,53.03838848,16661.05055
2013-09-30,5337,10585.78512,73,144.7933884,1905985,951.93,53.18416943,16643.70145
2013-10-01,5649,11204.6281,24,47.60330579,1899834,951.75,53.37706147,16608.0349
2013-10-02,5514,10936.8595,102,202.3140496,1894846,951.38,53.14292674,16579.112
2013-10-03,5223,10359.66942,112,222.1487603,1890047,951.08,53.18715253,16551.15717
2013-10-04,5533,10974.54545,73,144.7933884,1883934,950.79,53.64498138,16515.48567
2013-10-05,5227,10367.60331,73,144.7933884,1877822,950.42,53.7884024,16479.82
2013-10-06,5255,10423.1405,97,192.3966942,1873383,950.05,54.09538012,16454.32286
2013-10-07,5505,10919.00826,24,47.60330579,1867470,949.78,54.09210534,16420.48286
2013-10-08,5572,11051.90083,72,142.8099174,1859592,949.42,54.3826703,16375.36288
2013-10-09,6048,11996.03306,72,142.8099174,1853062,948.94,53.53334016,16337.76288
2013-10-10,5630,11166.94215,81,160.661157,1846695,948.54,53.18093554,16301.10144
2013-10-11,5380,10671.07438,86,170.5785124,1843922,948.15,53.67979614,16285.1222
2013-10-12,5869,11640.99174,48,95.20661157,1837434,947.98,53.58981616,16247.51988
2013-10-13,5370,10651.23967,38,75.37190083,1832244,947.58,53.65277689,16217.44035
2013-10-14,5483,10875.3719,33,65.45454545,1827705,947.26,54.44223731,16191.12257
2013-10-15,5659,11224.46281,71,140.8264463,1821417,946.98,54.67286146,16154.46012
2013-10-16,5747,11399.00826,175,347.107438,1814485,946.59,54.46408479,16114.0428
2013-10-17,5863,11629.09091,71,140.8264463,1808701,946.16,54.66682106,15995.57205
2013-10-18,5611,11129.2562,75,148.7603306,1801971,945.8,54.56938522,15975.76863
2013-10-19,5208,10329.91736,47,93.2231405,1796524,945.38,54.85012449,15959.74052
2013-10-20,4947,9812.231405,56,111.0743802,1791425,945.04,55.01455813,15944.73642
2013-10-21,5443,10796.03306,89,176.5289256,1786170,944.72,54.79094586,15929.27328
2013-10-22,5172,10258.5124,94,186.446281,1782508,944.39,55.18576204,15918.49764
2013-10-23,5530,10968.59504,98,194.3801653,1777745,944.16,55.00431236,15897.84131
2013-10-24,4845,9609.917355,61,120.9917355,1772681,943.86,55.11873115,15867.7575
2013-10-25,4967,9851.900826,51,101.1570248,1770624,943.54,55.28588489,15855.53745
2013-10-26,4879,9677.355372,28,55.53719008,1766985,943.41,55.3844062,15833.91917
2013-10-27,4982,9881.652893,70,138.8429752,1760992,943.18,55.24218818,15798.2012
2013-10-28,4855,9629.752066,60,119.0082645,1757375,942.8,55.12487863,15776.58108
2013-10-29,4560,9044.628099,14,27.76859504,1754387,942.435,55.22974639,15758.72072
2013-10-30,4961,9840,56,111.0743802,1749512,942.2525,53.84703741,15729.58108
2013-10-31,5015,9947.107438,32,63.47107438,1744192,942.07,53.46920188,15697.62012
2013-11-01,6198,12293.55372,46,91.23966942,1735598,941.73,52.98198528,15645.92192
2013-11-02,5264,10440.99174,18,35.70247934,1728903,941.18,53.32246906,15605.50303
2013-11-03,4608,9139.834711,55,109.0909091,1723312,940.75,53.53112445,15571.66182
2013-11-04,4848,9615.867769,18,35.70247934,1719740,940.39,53.47083275,15550.04121
2013-11-05,4431,8788.760331,41,81.32231405,1716322,940.16,53.70322723,15529.50717
2013-11-06,4615,9153.719008,55,109.0909091,1712748,939.94,53.704655,15508.46606
2013-11-07,4309,8546.77686,46,91.23966942,1710106,939.71,53.82286445,15492.91188
2013-11-08,4122,8175.867769,50,99.17355372,1707153,939.54,53.9094471,15475.52677
2013-11-09,3788,7513.38843,41,81.32231405,1704666,939.35,54.16182753,15460.88512
2013-11-10,4109,8150.082645,32,63.47107438,1701559,939.19,54.00667093,15442.58755
2013-11-11,3843,7622.479339,41,81.32231405,1700014,938.99,54.11341702,15433.4334
2013-11-12,3813,7562.975207,36,71.40495868,1699088,938.89,54.32031794,15427.94684
2013-11-13,4238,8405.950413,45,89.25619835,1694918,938.83,54.30688511,15403.23953
2013-11-14,4196,8322.644628,54,107.107438,1693374,938.56,54.12755214,15394.0913
2013-11-15,3796,7529.256198,54,107.107438,1692447,938.46,54.2129994,15388.59881
2013-11-16,3741,7420.165289,32,63.47107438,1688432,938.4,54.14121896,15364.80988
2013-11-17,3233,6412.561983,54,107.107438,1688432,938.14,54.50480223,15364.80988
2013-11-18,3139,6226.115702,32,63.47107438,1688586,938.14,54.37523466,15365.72233
2013-11-19,2998,5946.446281,45,89.25619835,1695536,938.15,54.48398427,15406.90119
2013-11-20,3185,6317.355372,14,27.76859504,1704977,938.6,54.54311403,15462.71606
2013-11-21,3065,6079.338843,228,452.231405,1707930,939.21,54.6034271,15480.10118
2013-11-22,3016,5982.14876,68,134.8760331,1703733,939.4,54.33302761,15455.39229
2013-11-23,3081,6111.07438,73,144.7933884,1701404,939.13,54.29399928,15441.66917
2013-11-24,3233,6412.561983,45,89.25619835,1701250,938.98,54.07309795,15440.75672
2013-11-25,3412,6767.603306,50,99.17355372,1702956,938.97,53.91102692,15450.81788
2013-11-26,3381,6706.115702,18,35.70247934,1702024,939.08,53.60822134,15445.33094
2013-11-27,3240,6426.446281,41,81.32231405,1698933,939.02,53.7388876,15427.02846
2013-11-28,3264,6474.049587,32,63.47107438,1697080,938.82,53.31650305,15416.04941
2013-11-29,3246,6438.347107,32,63.47107438,1696600,938.7,53.43708216,15413.2054
2013-11-30,3288,6521.652893,32,63.47107438,1695999,938.665,53.21168691,15409.64447
2013-12-01,3315,6575.206612,9,17.85123967,1694300,938.63,53.32700671,15399.57787
2013-12-02,3424,6791.404959,36,71.40495868,1693683,938.52,53.1282968,15395.92213
2013-12-03,3402,6747.768595,9,17.85123967,1690748,938.48,53.21680048,15378.53222
2013-12-04,3346,6636.694215,0,0,1689822,938.29,53.09546234,15373.04565
2013-12-05,3182,6311.404959,18,35.70247934,1690285,938.23,52.89700084,15375.78893
2013-12-06,3634,7207.933884,18,35.70247934,1689667,938.26,52.57789958,15372.12727
2013-12-07,3239,6424.46281,9,17.85123967,1689513,938.22,52.62918877,15371.21482
2013-12-08,3032,6013.884298,0,0,1688432,938.21,52.52359938,15364.80988
2013-12-09,3362,6668.429752,9,17.85123967,1686888,938.14,52.35350639,15355.66166
2013-12-10,3027,6003.966942,9,17.85123967,1686579,938.04,52.11614051,15353.83083
2013-12-11,3061,6071.404959,32,63.47107438,1685349,938.02,53.06778578,15346.50821
2013-12-12,3083,6115.041322,41,81.32231405,1683508,937.94,53.68661882,15335.5306
2013-12-13,3195,6337.190083,23,45.61983471,1684122,937.82,53.55809639,15339.19179
2013-12-14,3117,6182.479339,41,81.32231405,1683815,937.86,53.35820659,15337.36119
2013-12-15,3008,5966.280992,27,53.55371901,1682741,937.84,53.07635717,15330.95709
2013-12-16,3190,6327.272727,32,63.47107438,1686270,937.77,53.0311713,15352
2013-12-17,3065,6079.338843,23,45.61983471,1687660,938,52.75887276,15360.23577
2013-12-18,3033,6015.867769,45,89.25619835,1683815,938.09,52.54292287,15337.36119
2013-12-19,3223,6392.727273,36,71.40495868,1680439,937.84,52.62474457,15317.2306
2013-12-20,3469,6880.661157,36,71.40495868,1676756,937.62,52.30284226,15295.2694
2013-12-21,3209,6364.958678,36,71.40495868,1674454,937.38,51.94512535,15281.54291
2013-12-22,3170,6287.603306,45,89.25619835,1673534,937.23,51.78310101,15276.05709
2013-12-23,3692,7322.975207,27,53.55371901,1671232,937.17,51.70644435,15262.3306
2013-12-24,3393,6729.917355,4,7.933884298,1670010,937.02,51.79128358,15255.00892
2013-12-25,3198,6343.140496,31,61.48760331,1667113,936.94,51.81418654,15237.6235
2013-12-26,3271,6487.933884,67,132.892562,1665284,936.75,51.49633692,15226.64734
2013-12-27,3363,6670.413223,45,89.25619835,1664369,936.63,51.27543983,15221.15626
2013-12-28,3325,6595.041322,27,53.55371901,1664674,936.57,51.34966171,15222.98662
2013-12-29,3031,6011.900826,40,79.33884298,1672766,936.59,51.44094115,15271.47761
2013-12-30,3187,6321.322314,45,89.25619835,1673687,937.12,51.03613638,15276.9694
2013-12-31,2941,5833.38843,31,61.48760331,1673380,937.18,50.74952493,15275.13881
2014-01-01,3087,6122.975207,67,132.892562,1668028,937.16,50.66599755,15243.11458
2014-01-02,3230,6406.61157,81,160.661157,1664216,936.81,50.45798403,15220.23808
2014-01-03,3086,6120.991736,36,71.40495868,1660710,936.56,50.21392227,15199.19794
2014-01-04,2944,5839.338843,22,43.63636364,1656593,936.33,50.68706855,15174.49108
2014-01-05,2641,5238.347107,54,107.107438,1655527,936.06,50.54443994,15168.08796
2014-01-06,2837,5627.107438,49,97.19008264,1656593,935.99,50.21111324,15174.49108
2014-01-07,2603,5162.975207,45,89.25619835,1656745,936.06,49.92447719,15175.40326
2014-01-08,2759,5472.396694,40,79.33884298,1657355,936.07,49.77751067,15179.06398
2014-01-09,2777,5508.099174,45,89.25619835,1658270,936.11,49.66644901,15184.55506
2014-01-10,3117,6182.479339,31,61.48760331,1657203,936.17,49.56419437,15178.1518
2014-01-11,3138,6224.132231,18,35.70247934,1656593,936.1,49.2970715,15174.49108
2014-01-12,3048,6045.619835,0,0,1655830,936.06,49.42214571,15169.91218
2014-01-13,2745,5444.628099,31,61.48760331,1657508,936.01,49.75556521,15179.98216
2014-01-14,2729,5412.892562,54,107.107438,1656898,936.12,49.85920285,15176.32144
2014-01-15,2695,5345.454545,71,140.8264463,1656135,936.08,49.80649597,15171.74254
2014-01-16,2893,5738.181818,58,115.0413223,1656898,936.03,49.67134343,15176.32144
2014-01-17,2914,5779.834711,94,186.446281,1657050,936.08,49.34208329,15177.23362
2014-01-18,2820,5593.38843,49,97.19008264,1656898,936.09,48.99808899,15176.32144
2014-01-19,2795,5543.801653,27,53.55371901,1657050,936.08,48.88440942,15177.23362
2014-01-20,2671,5297.85124,63,124.9586777,1658270,936.09,48.84862976,15184.55506
2014-01-21,2804,5561.652893,67,132.892562,1659490,936.17,48.76611364,15191.8765
2014-01-22,2894,5740.165289,58,115.0413223,1659185,936.25,48.77782737,15190.04614
2014-01-23,2802,5557.68595,80,158.677686,1658880,936.23,49.44864162,15188.21578
2014-01-24,3078,6105.123967,89,176.5289256,1657813,936.21,49.31743245,15181.81252
2014-01-25,2714,5383.140496,36,71.40495868,1657965,936.14,49.09219547,15182.7247
2014-01-26,2506,4970.578512,45,89.25619835,1659337,936.15,48.83338614,15190.95832
2014-01-27,3040,6029.752066,58,115.0413223,1658880,936.24,48.66598621,15188.21578
2014-01-28,3332,6608.92562,58,115.0413223,1658270,936.21,48.64091363,15184.55506
2014-01-29,3162,6271.735537,58,115.0413223,1658118,936.17,48.52576547,15183.64288
2014-01-30,2999,5948.429752,13,25.78512397,1657508,936.16,48.52102659,15179.98216
2014-01-31,3343,6630.743802,22,43.63636364,1655830,936.12,48.56240669,15169.91218
2014-02-01,3350,6644.628099,36,71.40495868,1654315,936.01,48.46605764,15160.76748
2014-02-02,3261,6468.099174,36,71.40495868,1652648,935.91,48.26378003,15150.69879
2014-02-03,3354,6652.561983,27,53.55371901,1651891,935.8,48.1341377,15146.12651
2014-02-04,3331,6606.942149,36,71.40495868,1651133,935.75,48.11420092,15141.54819
2014-02-05,3144,6236.033058,40,79.33884298,1653860,935.7,48.05727067,15158.01928
2014-02-06,3312,6569.256198,13,25.78512397,1657813,935.88,47.90689785,15181.81252
2014-02-07,3238,6422.479339,13,25.78512397,1657508,936.14,47.5360453,15179.98216
2014-02-08,3774,7485.619835,416,825.1239669,1661929,936.12,47.65300482,15206.51338
2014-02-09,3779,7495.53719,45,89.25619835,1666198,936.41,47.73504394,15232.13242
2014-02-10,4079,8090.578512,108,214.214876,1669553,936.69,47.859413,15252.26638
2014-02-11,3415,6773.553719,18,35.70247934,1671846,936.91,47.89088143,15265.99179
2014-02-12,3496,6934.214876,36,71.40495868,1674301,937.06,47.74233491,15280.6306
2014-02-13,3152,6251.900826,14,27.76859504,1679058,937.22,47.67026377,15308.99589
2014-02-14,2864,5680.661157,18,35.70247934,1685656,937.53,47.50163619,15348.33881
2014-02-15,2595,5147.107438,45,89.25619835,1695381,937.96,47.34450545,15405.98281
2014-02-16,2466,4891.239669,59,117.0247934,1705132,938.59,47.38562691,15463.62859
2014-02-17,2691,5337.520661,9,17.85123967,1711038,939.22,47.52076526,15498.39882
2014-02-18,2492,4942.809917,23,45.61983471,1716322,939.6,48.00624137,15529.50717
2014-02-19,3620,7180.165289,37,73.38842975,1718653,939.94,48.60393706,15543.46182
2014-02-20,2322,4605.619835,46,91.23966942,1720827,940.09,48.90988121,15556.62061
2014-02-21,2467,4893.22314,69,136.8595041,1723933,940.23,48.98939646,15575.42061
2014-02-22,2569,5095.53719,28,55.53719008,1727660,940.43,49.08767053,15597.97939
2014-02-23,2678,5311.735537,41,81.32231405,1730766,940.67,49.19211884,15616.77939
2014-02-24,2714,5383.140496,51,101.1570248,1732009,940.87,49.25223164,15624.30303
2014-02-25,2890,5732.231405,23,45.61983471,1732474,940.95,49.32087931,15627.11758
2014-02-26,3061,6071.404959,9,17.85123967,1735910,940.98,49.28114717,15647.7988
2014-02-27,2132,4228.760331,5,9.917355372,1755488,941.2,49.02664664,15765.30179
2014-02-28,2336,4633.38843,5,9.917355372,1773314,942.45,49.18910602,15871.51798
2014-03-01,2732,5418.842975,47,93.2231405,1781234,943.58,49.10883877,15914.74882
2014-03-02,2497,4952.727273,5,9.917355372,1793654,944.08,48.95022137,15951.29538
2014-03-03,2762,5478.347107,14,27.76859504,1825609,944.86,48.30249162,16178.90175
2014-03-04,2262,4486.61157,10,19.83471074,1852898,946.85,48.79726244,16336.81856
2014-03-05,2383,4726.61157,29,57.52066116,1876668,948.53,49.08551931,16473.12286
2014-03-06,1844,3657.520661,39,77.3553719,1906650,949.98,48.79397316,16647.55745
2014-03-07,2265,4492.561983,30,59.50413223,1927708,951.79,49.50331187,16769.01742
2014-03-08,2582,5121.322314,5,9.917355372,1941172,953.05,49.55335287,16846.142
2014-03-09,1619,3211.239669,20,39.66942149,1958595,953.85,49.61394003,16945.43041
2014-03-10,1853,3675.371901,15,29.75206612,1980915,954.88,49.75053632,17071.71583
2014-03-11,1752,3475.041322,10,19.83471074,1999968,956.19,50.07258762,17178.71832
2014-03-12,1112,2205.619835,10,19.83471074,2017067,957.3,49.94971964,17274.15733
2014-03-13,1548,3070.413223,51,101.1570248,2031824,958.29,49.96777426,17356.09755
2014-03-14,1785,3540.495868,77,152.7272727,2040373,959.14,49.79327683,17403.33067
2014-03-15,1915,3798.347107,87,172.5619835,2049447,959.63,50.18595869,17454.14769
2014-03-16,2550,5057.85124,82,162.6446281,2054510,960.15,50.2640206,17483.44208
2014-03-17,2400,4760.330579,77,152.7272727,2062190,960.44,50.70221832,17527.87838
2014-03-18,2983,5916.694215,98,194.3801653,2065865,960.88,51.22305383,17549.0877
2014-03-19,3661,7261.487603,93,184.4628099,2068324,961.09,50.88175135,17563.23115
2014-03-20,2413,4786.115702,78,154.7107438,2074294,961.23,50.40527339,17597.56885
2014-03-21,2533,5024.132231,93,184.4628099,2077806,961.57,50.67412566,17617.76885
2014-03-22,2565,5087.603306,114,226.1157025,2079562,961.77,51.2669628,17627.86885
2014-03-23,2860,5672.727273,99,196.3636364,2082375,961.87,50.75587192,17644.03029
2014-03-24,2988,5926.61157,99,196.3636364,2085555,962.03,50.50468142,17662.212
2014-03-25,2898,5748.099174,78,154.7107438,2086261,962.21,50.31858305,17666.24857
2014-03-26,3020,5990.082645,21,41.65289256,2091914,962.25,49.84940985,17698.56971
2014-03-27,2410,4780.165289,47,93.2231405,2097390,962.57,49.57181824,17729.87886
2014-03-28,3061,6071.404959,10,19.83471074,2113902,962.88,49.5289956,17823.80955
2014-03-29,1432,2840.330579,32,63.47107438,2154574,963.81,49.23275787,18053.08201
2014-03-30,1675,3322.31405,16,31.73553719,2176303,966.08,49.79001772,18174.28044
2014-03-31,2098,4161.322314,11,21.81818182,2198728,967.28,49.89507358,18298.50763
2014-04-01,1127,2235.371901,11,21.81818182,2224621,968.51,49.63014799,18440.92044
2014-04-02,1854,3677.355372,33,65.45454545,2243305,969.92,49.98791097,18548.32683
2014-04-03,2037,4040.330579,55,109.0909091,2257071,970.93,50.19848547,18627.35382
2014-04-04,1013,2009.256198,6,11.90082645,2273137,971.67,49.86194347,18719.20594
2014-04-05,478,948.0991736,17,33.71900826,2287773,972.53,49.22618142,18802.50806
2014-04-06,1066,2114.380165,83,164.6280992,2300200,973.31,49.6960946,18872.99526
2014-04-07,1235,2449.586777,84,166.6115702,2313073,973.97,50.08108487,18945.62141
2014-04-08,660,1309.090909,112,222.1487603,2325986,974.65,49.9471405,19018.24675
2014-04-09,808,1602.644628,112,222.1487603,2339896,975.33,49.48035678,19096.207
2014-04-10,1398,2772.892562,107,212.231405,2350239,976.06,49.94263068,19153.88112
2014-04-11,1567,3108.099174,124,245.9504132,2360597,976.6,49.77600929,19211.553
2014-04-12,1379,2735.206612,85,168.5950413,2368109,977.14,49.65199294,19253.20184
2014-04-13,2669,5293.884298,147,291.5702479,2373503,977.53,49.74460489,19283.10783
2014-04-14,2150,4264.46281,142,281.6528926,2381038,977.81,50.05101001,19324.76221
2014-04-15,2636,5228.429752,148,293.553719,2386268,978.2,49.98070483,19353.59429
2014-04-16,2618,5192.727273,142,281.6528926,2390337,978.47,50.06411064,19376.02598
2014-04-17,2559,5075.702479,143,283.6363636,2395374,978.68,50.13133576,19403.79409
2014-04-18,3454,6850.909091,131,259.8347107,2398095,978.94,50.10454106,19418.74597
2014-04-19,3288,6521.652893,171,339.1735537,2399848,979.08,50.02960742,19428.3554
2014-04-20,3657,7253.553719,131,259.8347107,2400822,979.17,50.06221747,19433.69457
2014-04-21,3556,7053.22314,114,226.1157025,2404524,979.22,49.98855437,19453.98784
2014-04-22,3773,7483.636364,29,57.52066116,2404134,979.41,50.11078831,19451.84997
2014-04-23,3147,6241.983471,172,341.1570248,2405303,979.39,50.17810359,19458.25808
2014-04-24,3056,6061.487603,69,136.8595041,2407252,979.45,50.20669544,19468.94192
2014-04-25,3734,7406.280992,23,45.61983471,2408615,979.55,50.11841987,19476.41348
2014-04-26,3157,6261.818182,17,33.71900826,2408810,979.62,50.38245272,19477.48241
2014-04-27,3616,7172.231405,103,204.2975207,2409005,979.63,50.12394711,19478.55134
2014-04-28,3397,6737.85124,29,57.52066116,2409395,979.64,50.41662059,19480.68921
2014-04-29,3665,7269.421488,92,182.4793388,2409200,979.66,50.46783627,19479.62027
2014-04-30,3828,7592.727273,132,261.8181818,2408810,979.65,50.43433539,19477.48241
2014-05-01,4514,8953.38843,172,341.1570248,2407446,979.63,50.47509614,19470.00537
2014-05-02,5187,10288.26446,183,362.9752066,2404719,979.56,50.60612601,19455.05677
2014-05-03,5061,10038.34711,171,339.1735537,2400822,979.42,50.50736886,19433.69457
2014-05-04,5197,10308.09917,171,339.1735537,2397120,979.22,50.50957096,19413.40131
2014-05-05,5135,10185.12397,154,305.4545455,2393049,979.03,50.75872662,19390.97677
2014-05-06,5939,11779.83471,46,91.23966942,2388787,978.82,51.41399857,19367.4811
2014-05-07,6840,13566.94215,131,259.8347107,2380844,978.6,51.19129742,19323.69272
2014-05-08,6761,13410.24793,119,236.0330579,2374851,978.19,50.83676909,19290.58156
2014-05-09,7424,14725.28926,113,224.1322314,2367724,977.88,51.03811926,19251.06728
2014-05-10,7237,14354.38017,141,279.6694215,2358093,977.51,51.558411,19197.67005
2014-05-11,6893,13672.06612,163,323.3057851,2348324,977.01,52.26734848,19143.20279
2014-05-12,6928,13741.4876,163,323.3057851,2342961,976.5,52.14497619,19113.2979
2014-05-13,6568,13027.43802,174,345.1239669,2337033,976.22,52.05999289,19080.18929
2014-05-14,7189,14259.17355,179,355.0413223,2329985,975.91,52.02161466,19040.66987
2014-05-15,7239,14358.34711,184,364.9586777,2321224,975.54,52.02635793,18991.54535
2014-05-16,7367,14612.2314,167,331.2396694,2313641,975.08,52.09180332,18948.82513
2014-05-17,8072,16010.57851,139,275.7024793,2304363,974.68,52.14396044,18896.49397
2014-05-18,7401,14679.66942,177,351.0743802,2295681,974.19,52.05489327,18847.36304
2014-05-19,6422,12737.85124,166,329.2561983,2288714,973.73,52.18919705,18807.8455
2014-05-20,6884,13654.21488,138,273.7190083,2281000,973.36,52.39735422,18764.06057
2014-05-21,7058,13999.33884,176,349.0909091,2274073,972.95,52.5370853,18724.54537
2014-05-22,7499,14874.04959,165,327.2727273,2264899,972.58,52.74508477,18672.21211
2014-05-23,7174,14229.42149,186,368.9256198,2256327,972.09,52.79310387,18623.08503
2014-05-24,7300,14479.33884,164,325.2892562,2247020,971.63,52.89715692,18569.68503
2014-05-25,7585,15044.6281,174,345.1239669,2237382,971.13,53.05288054,18514.14644
2014-05-26,7862,15594.04959,244,483.9669421,2227388,970.61,53.19254433,18456.47317
2014-05-27,7585,15044.6281,184,364.9586777,2218365,970.07,53.2119579,18406.58231
2014-05-28,7761,15393.71901,189,374.8760331,2208796,969.58,53.65965037,18354.05967
2014-05-29,6673,13235.70248,183,362.9752066,2200009,969.06,54.07361665,18305.58033
2014-05-30,8139,16143.47107,188,372.892562,2187944,968.58,54.17982808,18238.92067
2014-05-31,7978,15824.13223,214,424.4628099,2177212,967.92,54.40043168,18179.32795
2014-06-01,7767,15405.61983,181,359.0082645,2167232,967.33,54.89758314,18123.78145
2014-06-02,7819,15508.76033,191,378.8429752,2157286,966.78,53.45248017,18068.2295
2014-06-03,7571,15016.8595,201,398.677686,2146835,966.23,53.91348692,18009.64972
2014-06-04,7012,13908.09917,190,376.8595041,2137847,965.65,54.02729212,17959.15253
2014-06-05,7401,14679.66942,190,376.8595041,2128001,965.15,54.19629201,17903.59887
2014-06-06,7105,14092.56198,184,364.9586777,2119065,964.6,52.93174925,17853.09887
2014-06-07,7056,13995.3719,236,468.0991736,2109460,964.1,52.66624983,17798.55955
2014-06-08,6764,13416.19835,188,372.892562,2100398,963.56,52.44798033,17747.04773
2014-06-09,6914,13713.71901,187,370.9090909,2092267,963.05,52.70937663,17700.588
2014-06-10,5936,11773.8843,192,380.8264463,2083788,962.59,51.79604653,17652.10914
2014-06-11,7654,15181.4876,217,430.4132231,2074470,962.11,52.72282838,17598.58115
2014-06-12,7160,14201.65289,227,450.2479339,2065163,961.58,52.70852596,17545.05
2014-06-13,7887,15643.63636,231,458.1818182,2054161,961.05,53.80020945,17481.42278
2014-06-14,7325,14528.92562,251,497.8512397,2043863,960.42,53.2293758,17422.61288
2014-06-15,6964,13812.89256,184,364.9586777,2034441,959.83,53.18277718,17370.55644
2014-06-16,7473,14822.47934,183,362.9752066,2023311,959.29,52.31071344,17308.86222
2014-06-17,7350,14578.5124,122,241.9834711,2013425,958.65,52.74641387,17253.91467
2014-06-18,7557,14989.09091,157,311.4049587,2003244,958.08,52.45250783,17197.0355
2014-06-19,7503,14881.98347,171,339.1735537,1993082,957.49,52.15286185,17140.15831
2014-06-20,8526,16911.07438,151,299.5041322,1981943,956.9,53.39247233,17077.49859
2014-06-21,9192,18232.06612,250,495.8677686,1968632,956.25,53.23744099,17002.30777
2014-06-22,9190,18228.09917,194,384.7933884,1954532,955.47,54.0687044,16922.29691
2014-06-23,8969,17789.75207,193,382.8099174,1941508,954.64,53.24955128,16848.06668
2014-06-24,9665,19170.24793,182,360.9917355,1927540,953.87,53.95545433,16768.05508
2014-06-25,9621,19082.97521,191,378.8429752,1914824,953.04,53.14881262,16694.79039
2014-06-26,9080,18009.91736,88,174.5454545,1901496,952.28,53.03316119,16617.672
2014-06-27,8739,17333.55372,161,319.338843,1888560,951.48,52.85114275,16542.48
2014-06-28,8447,16754.38017,165,327.2727273,1875682,950.7,53.29297344,16467.48
2014-06-29,8731,17317.68595,169,335.2066116,1862706,949.92,53.40926667,16393.21857
2014-06-30,8558,16974.54545,197,390.7438017,1851266,949.13,51.92740708,16327.42144
2014-07-01,7145,14171.90083,225,446.2809917,1840678,948.43,51.37524239,16266.32104
2014-07-02,5733,11371.23967,220,436.3636364,1834677,947.78,51.96144891,16231.54122
